Month,State,Total Crimes,Clearances,Prosecuted %,Crime(Per 100k),Prosecutions(Per 100k),Total Pop,Partic Pop,Pop Coverage,Crime
2001-02-01,WI,248,85,0.34,4.68,1.6,5401906,5296622,98.05,robbery
2001-03-01,WI,284,101,0.36,5.38,1.91,5401906,5279500,97.73,robbery
2001-04-01,WI,312,95,0.3,5.89,1.79,5401906,5296622,98.05,robbery
2001-05-01,WI,321,75,0.23,6.06,1.42,5401906,5295029,98.02,robbery
2001-06-01,WI,366,99,0.27,6.9,1.87,5401906,5306414,98.23,robbery
2001-07-01,WI,411,77,0.19,7.73,1.45,5401906,5318623,98.46,robbery
2001-08-01,WI,398,88,0.22,7.48,1.65,5401906,5318623,98.46,robbery
2001-09-01,WI,497,112,0.23,9.39,2.12,5401906,5292037,97.97,robbery
2001-10-01,WI,486,129,0.27,9.19,2.44,5401906,5288099,97.89,robbery
2001-11-01,WI,446,123,0.28,8.45,2.33,5401906,5276862,97.69,robbery
2001-12-01,WI,315,75,0.24,5.97,1.42,5401906,5275358,97.66,robbery
2002-01-01,WI,360,99,0.28,6.73,1.85,5441196,5351719,98.36,robbery
2002-02-01,WI,337,93,0.28,6.38,1.76,5441196,5283087,97.09,robbery
2002-03-01,WI,320,76,0.24,6.06,1.44,5441196,5281561,97.07,robbery
2002-04-01,WI,272,72,0.26,5.15,1.36,5441196,5283087,97.09,robbery
2002-05-01,WI,366,77,0.21,6.93,1.46,5441196,5283087,97.09,robbery
2002-06-01,WI,367,97,0.26,6.95,1.84,5441196,5276982,96.98,robbery
2002-07-01,WI,431,91,0.21,8.13,1.72,5441196,5298601,97.38,robbery
2002-08-01,WI,374,89,0.24,7.1,1.69,5441196,5267662,96.81,robbery
2002-09-01,WI,469,89,0.19,8.89,1.69,5441196,5273681,96.92,robbery
2002-10-01,WI,522,106,0.2,9.94,2.02,5441196,5253759,96.56,robbery
2002-11-01,WI,438,104,0.24,8.33,1.98,5441196,5256712,96.61,robbery
2002-12-01,WI,438,95,0.22,8.43,1.83,5441196,5198698,95.54,robbery
2003-01-01,WI,322,80,0.25,5.91,1.47,5472299,5444202,99.49,robbery
2003-02-01,WI,228,56,0.25,4.19,1.03,5472299,5444202,99.49,robbery
2003-03-01,WI,289,58,0.2,5.31,1.07,5472299,5444202,99.49,robbery
2003-04-01,WI,268,105,0.39,4.92,1.93,5472299,5444202,99.49,robbery
2003-05-01,WI,344,70,0.2,6.32,1.29,5472299,5444202,99.49,robbery
2003-06-01,WI,359,106,0.3,6.59,1.95,5472299,5444202,99.49,robbery
2003-07-01,WI,433,116,0.27,8.13,2.18,5472299,5328937,97.38,robbery
2003-08-01,WI,455,85,0.19,8.52,1.59,5472299,5341865,97.62,robbery
2003-09-01,WI,398,157,0.39,7.47,2.95,5472299,5325861,97.32,robbery
2003-10-01,WI,461,94,0.2,8.71,1.78,5472299,5290540,96.68,robbery
2003-11-01,WI,405,76,0.19,7.65,1.44,5472299,5292711,96.72,robbery
2003-12-01,WI,412,124,0.3,7.9,2.38,5472299,5212482,95.25,robbery
2004-01-01,WI,293,79,0.27,5.32,1.43,5509026,5509026,100.0,robbery
2004-02-01,WI,258,94,0.36,4.68,1.71,5509026,5509026,100.0,robbery
2004-03-01,WI,275,79,0.29,4.99,1.43,5509026,5509026,100.0,robbery
2004-04-01,WI,282,99,0.35,5.12,1.8,5509026,5509026,100.0,robbery
2004-05-01,WI,350,66,0.19,6.35,1.2,5509026,5509026,100.0,robbery
2004-06-01,WI,407,115,0.28,7.39,2.09,5509026,5509026,100.0,robbery
2004-07-01,WI,364,111,0.3,6.66,2.03,5509026,5462802,99.16,robbery
2004-08-01,WI,374,85,0.23,6.84,1.55,5509026,5469270,99.28,robbery
2004-09-01,WI,241,88,0.37,4.4,1.61,5509026,5474493,99.37,robbery
2004-10-01,WI,444,117,0.26,8.11,2.14,5509026,5472789,99.34,robbery
2004-11-01,WI,422,99,0.23,7.82,1.83,5509026,5398442,97.99,robbery
2004-12-01,WI,352,68,0.19,6.44,1.24,5509026,5465921,99.22,robbery
2005-01-01,WI,325,89,0.27,5.92,1.62,5536201,5492417,99.21,robbery
2005-02-01,WI,248,90,0.36,4.52,1.64,5536201,5492417,99.21,robbery
2005-03-01,WI,274,73,0.27,4.99,1.33,5536201,5488136,99.13,robbery
2005-04-01,WI,285,79,0.28,5.19,1.44,5536201,5488136,99.13,robbery
2005-05-01,WI,363,79,0.22,6.62,1.44,5536201,5486012,99.09,robbery
2005-06-01,WI,364,80,0.22,6.65,1.46,5536201,5474122,98.88,robbery
2005-07-01,WI,397,63,0.16,7.26,1.15,5536201,5469897,98.8,robbery
2005-08-01,WI,444,94,0.21,8.15,1.73,5536201,5447455,98.4,robbery
2005-09-01,WI,448,106,0.24,8.23,1.95,5536201,5443853,98.33,robbery
2005-10-01,WI,527,94,0.18,9.74,1.74,5536201,5408130,97.69,robbery
2005-11-01,WI,434,90,0.21,7.99,1.66,5536201,5429804,98.08,robbery
2005-12-01,WI,434,88,0.2,7.99,1.62,5536201,5431054,98.1,robbery
2006-01-01,WI,443,108,0.24,7.97,1.94,5556506,5556506,100.0,robbery
2006-02-01,WI,294,78,0.27,5.29,1.4,5556506,5555002,99.97,robbery
2006-03-01,WI,350,76,0.22,6.3,1.37,5556506,5555002,99.97,robbery
2006-04-01,WI,428,114,0.27,7.71,2.05,5556506,5553618,99.95,robbery
2006-05-01,WI,444,91,0.2,7.99,1.64,5556506,5553618,99.95,robbery
2006-06-01,WI,502,101,0.2,9.1,1.83,5556506,5517812,99.3,robbery
2006-07-01,WI,514,127,0.25,9.26,2.29,5556506,5550678,99.9,robbery
2006-08-01,WI,477,112,0.23,8.59,2.02,5556506,5550678,99.9,robbery
2006-09-01,WI,487,108,0.22,8.77,1.94,5556506,5552897,99.94,robbery
2006-10-01,WI,601,112,0.19,10.84,2.02,5556506,5544910,99.79,robbery
2006-11-01,WI,522,135,0.26,9.4,2.43,5556506,5552897,99.94,robbery
2006-12-01,WI,502,81,0.16,9.04,1.46,5556506,5552310,99.92,robbery
2007-01-01,WI,494,94,0.19,8.83,1.68,5601640,5593642,99.86,robbery
2007-02-01,WI,334,84,0.25,5.97,1.5,5601640,5593642,99.86,robbery
2007-03-01,WI,433,114,0.26,7.74,2.04,5601640,5593642,99.86,robbery
2007-04-01,WI,411,90,0.22,7.35,1.61,5601640,5593642,99.86,robbery
2007-05-01,WI,410,126,0.31,7.33,2.25,5601640,5593642,99.86,robbery
2007-06-01,WI,376,93,0.25,6.72,1.66,5601640,5593642,99.86,robbery
2007-07-01,WI,481,104,0.22,8.61,1.86,5601640,5588929,99.77,robbery
2007-08-01,WI,553,156,0.28,9.89,2.79,5601640,5588929,99.77,robbery
2007-09-01,WI,442,108,0.24,7.91,1.93,5601640,5588929,99.77,robbery
2007-10-01,WI,569,139,0.24,10.21,2.49,5601640,5571404,99.46,robbery
2007-11-01,WI,558,128,0.23,10.02,2.3,5601640,5571404,99.46,robbery
2007-12-01,WI,417,105,0.25,7.48,1.88,5601640,5571404,99.46,robbery
2008-01-01,WI,450,122,0.27,8.0,2.17,5627967,5627380,99.99,robbery
2008-02-01,WI,334,123,0.37,5.94,2.19,5627967,5621266,99.88,robbery
2008-03-01,WI,340,122,0.36,6.05,2.17,5627967,5621266,99.88,robbery
2008-04-01,WI,397,132,0.33,7.06,2.35,5627967,5621853,99.89,robbery
2008-05-01,WI,354,118,0.33,6.3,2.1,5627967,5621853,99.89,robbery
2008-06-01,WI,424,109,0.26,7.58,1.95,5627967,5597005,99.45,robbery
2008-07-01,WI,477,122,0.26,8.52,2.18,5627967,5595594,99.42,robbery
2008-08-01,WI,479,128,0.27,8.56,2.29,5627967,5597005,99.45,robbery
2008-09-01,WI,501,96,0.19,8.95,1.72,5627967,5595847,99.43,robbery
2008-10-01,WI,555,137,0.25,9.92,2.45,5627967,5597005,99.45,robbery
2008-11-01,WI,463,98,0.21,8.26,1.75,5627967,5602744,99.55,robbery
2008-12-01,WI,388,96,0.25,6.93,1.71,5627967,5602744,99.55,robbery
2009-01-01,WI,325,88,0.27,5.76,1.56,5654774,5638456,99.71,robbery
2009-02-01,WI,280,88,0.31,4.97,1.56,5654774,5635651,99.66,robbery
2009-03-01,WI,339,85,0.25,6.02,1.51,5654774,5635442,99.66,robbery
2009-04-01,WI,364,79,0.22,6.47,1.4,5654774,5623984,99.46,robbery
2009-05-01,WI,411,106,0.26,7.29,1.88,5654774,5637995,99.7,robbery
2009-06-01,WI,397,107,0.27,7.04,1.9,5654774,5637995,99.7,robbery
2009-07-01,WI,462,101,0.22,8.22,1.8,5654774,5619222,99.37,robbery
2009-08-01,WI,440,111,0.25,7.82,1.97,5654774,5625265,99.48,robbery
2009-09-01,WI,440,114,0.26,7.84,2.03,5654774,5615525,99.31,robbery
2009-10-01,WI,534,107,0.2,9.49,1.9,5654774,5626720,99.5,robbery
2009-11-01,WI,469,101,0.22,8.36,1.8,5654774,5612325,99.25,robbery
2009-12-01,WI,438,98,0.22,7.8,1.75,5654774,5613515,99.27,robbery
2010-01-01,WI,369,121,0.33,6.52,2.14,5686986,5655179,99.44,robbery
2010-02-01,WI,209,82,0.39,3.69,1.45,5686986,5659167,99.51,robbery
2010-03-01,WI,302,103,0.34,5.34,1.82,5686986,5659167,99.51,robbery
2010-04-01,WI,336,85,0.25,5.97,1.51,5686986,5624912,98.91,robbery
2010-05-01,WI,387,111,0.29,6.84,1.96,5686986,5656967,99.47,robbery
2010-06-01,WI,372,102,0.27,6.65,1.82,5686986,5597216,98.42,robbery
2010-07-01,WI,415,86,0.21,7.46,1.55,5686986,5564101,97.84,robbery
2010-08-01,WI,412,108,0.26,7.41,1.94,5686986,5559170,97.75,robbery
2010-09-01,WI,407,92,0.23,7.28,1.65,5686986,5590757,98.31,robbery
2010-10-01,WI,458,126,0.28,8.23,2.26,5686986,5567310,97.9,robbery
2010-11-01,WI,439,117,0.27,7.88,2.1,5686986,5568171,97.91,robbery
2010-12-01,WI,404,114,0.28,7.26,2.05,5686986,5565107,97.86,robbery
2011-01-01,WI,336,103,0.31,5.92,1.81,5711767,5678822,99.42,robbery
2011-02-01,WI,208,79,0.38,3.66,1.39,5711767,5676346,99.38,robbery
2011-03-01,WI,337,105,0.31,5.94,1.85,5711767,5670079,99.27,robbery
2011-04-01,WI,376,128,0.34,6.64,2.26,5711767,5666204,99.2,robbery
2011-05-01,WI,368,109,0.3,6.49,1.92,5711767,5666920,99.21,robbery
2011-06-01,WI,402,116,0.29,7.1,2.05,5711767,5664829,99.18,robbery
2011-07-01,WI,484,137,0.28,8.54,2.42,5711767,5668633,99.24,robbery
2011-08-01,WI,456,119,0.26,8.06,2.1,5711767,5658155,99.06,robbery
2011-09-01,WI,410,142,0.35,7.23,2.5,5711767,5672062,99.3,robbery
2011-10-01,WI,438,114,0.26,7.88,2.05,5711767,5555127,97.26,robbery
2011-11-01,WI,411,88,0.21,7.37,1.58,5711767,5579403,97.68,robbery
2011-12-01,WI,358,108,0.3,6.42,1.94,5711767,5575339,97.61,robbery
2012-01-01,WI,306,104,0.34,5.4,1.83,5726398,5670693,99.03,robbery
2012-02-01,WI,209,84,0.4,3.68,1.48,5726398,5674148,99.09,robbery
2012-03-01,WI,306,87,0.28,5.4,1.54,5726398,5666392,98.95,robbery
2012-04-01,WI,337,102,0.3,5.95,1.8,5726398,5664658,98.92,robbery
2012-05-01,WI,386,118,0.31,6.81,2.08,5726398,5664658,98.92,robbery
2012-06-01,WI,385,104,0.27,6.82,1.84,5726398,5648951,98.65,robbery
2012-07-01,WI,451,117,0.26,8.0,2.07,5726398,5639852,98.49,robbery
2012-08-01,WI,490,132,0.27,8.72,2.35,5726398,5619117,98.13,robbery
2012-09-01,WI,430,99,0.23,7.62,1.75,5726398,5644107,98.56,robbery
2012-10-01,WI,417,114,0.27,7.4,2.02,5726398,5635604,98.41,robbery
2012-11-01,WI,528,124,0.23,9.35,2.2,5726398,5644255,98.57,robbery
2012-12-01,WI,425,101,0.24,7.54,1.79,5726398,5633999,98.39,robbery
2013-01-01,WI,444,117,0.26,7.78,2.05,5742713,5704847,99.34,robbery
2013-02-01,WI,262,97,0.37,4.59,1.7,5742713,5703659,99.32,robbery
2013-03-01,WI,308,95,0.31,5.43,1.67,5742713,5672121,98.77,robbery
2013-04-01,WI,363,112,0.31,6.4,1.97,5742713,5672121,98.77,robbery
2013-05-01,WI,357,118,0.33,6.29,2.08,5742713,5672121,98.77,robbery
2013-06-01,WI,422,109,0.26,7.44,1.92,5742713,5672121,98.77,robbery
2013-07-01,WI,489,101,0.21,8.62,1.78,5742713,5672121,98.77,robbery
2013-08-01,WI,502,140,0.28,8.85,2.47,5742713,5671223,98.76,robbery
2013-09-01,WI,435,116,0.27,7.67,2.05,5742713,5672121,98.77,robbery
2013-10-01,WI,408,107,0.26,7.19,1.89,5742713,5672121,98.77,robbery
2013-11-01,WI,413,99,0.24,7.28,1.75,5742713,5672121,98.77,robbery
2013-12-01,WI,411,89,0.22,7.25,1.57,5742713,5665583,98.66,robbery
2014-01-01,WI,399,123,0.31,7.08,2.18,5757564,5632033,97.82,robbery
2014-02-01,WI,231,69,0.3,4.09,1.22,5757564,5641521,97.98,robbery
2014-03-01,WI,326,94,0.29,5.82,1.68,5757564,5603546,97.32,robbery
2014-04-01,WI,351,112,0.32,6.27,2.0,5757564,5599252,97.25,robbery
2014-05-01,WI,399,104,0.26,7.13,1.86,5757564,5599252,97.25,robbery
2014-06-01,WI,517,117,0.23,9.2,2.08,5757564,5619052,97.59,robbery
2014-07-01,WI,433,113,0.26,7.73,2.02,5757564,5599252,97.25,robbery
2014-08-01,WI,497,123,0.25,8.88,2.2,5757564,5599252,97.25,robbery
2014-09-01,WI,468,165,0.35,8.36,2.95,5757564,5599252,97.25,robbery
2014-10-01,WI,484,120,0.25,8.62,2.14,5757564,5611665,97.47,robbery
2014-11-01,WI,450,120,0.27,8.05,2.15,5757564,5591865,97.12,robbery
2014-12-01,WI,499,116,0.23,8.88,2.06,5757564,5617486,97.57,robbery
2015-01-01,WI,436,148,0.34,7.63,2.59,5771337,5717358,99.06,robbery
2015-02-01,WI,274,124,0.45,4.79,2.17,5771337,5717358,99.06,robbery
2015-03-01,WI,403,112,0.28,7.05,1.96,5771337,5717358,99.06,robbery
2015-04-01,WI,396,139,0.35,6.93,2.43,5771337,5717358,99.06,robbery
2015-05-01,WI,401,99,0.25,7.07,1.75,5771337,5670123,98.25,robbery
2015-06-01,WI,436,106,0.24,7.65,1.86,5771337,5698802,98.74,robbery
2015-07-01,WI,495,110,0.22,8.73,1.94,5771337,5670123,98.25,robbery
2015-08-01,WI,482,116,0.24,8.5,2.05,5771337,5670123,98.25,robbery
2015-09-01,WI,434,110,0.25,7.65,1.94,5771337,5670123,98.25,robbery
2015-10-01,WI,408,102,0.25,7.2,1.8,5771337,5670123,98.25,robbery
2015-11-01,WI,463,100,0.22,8.17,1.76,5771337,5670123,98.25,robbery
2015-12-01,WI,522,132,0.25,9.21,2.33,5771337,5670123,98.25,robbery
2016-01-01,WI,492,130,0.26,8.57,2.27,5778708,5738250,99.3,robbery
2016-02-01,WI,328,147,0.45,5.72,2.56,5778708,5738250,99.3,robbery
2016-03-01,WI,329,110,0.33,5.73,1.92,5778708,5738250,99.3,robbery
2016-04-01,WI,336,104,0.31,5.86,1.81,5778708,5738250,99.3,robbery
2016-05-01,WI,377,114,0.3,6.57,1.99,5778708,5738250,99.3,robbery
2016-06-01,WI,345,104,0.3,6.01,1.81,5778708,5738250,99.3,robbery
2016-07-01,WI,378,106,0.28,6.59,1.85,5778708,5738949,99.31,robbery
2016-08-01,WI,453,135,0.3,7.89,2.35,5778708,5738949,99.31,robbery
2016-09-01,WI,389,116,0.3,6.78,2.02,5778708,5738949,99.31,robbery
2016-10-01,WI,489,122,0.25,8.52,2.13,5778708,5740407,99.34,robbery
2016-11-01,WI,415,114,0.27,7.23,1.99,5778708,5740407,99.34,robbery
2016-12-01,WI,371,113,0.3,6.46,1.97,5778708,5740407,99.34,robbery
2017-01-01,WI,402,142,0.35,6.98,2.46,5795483,5762413,99.43,robbery
2017-02-01,WI,263,92,0.35,4.56,1.6,5795483,5763836,99.45,robbery
2017-03-01,WI,299,105,0.35,5.19,1.82,5795483,5762413,99.43,robbery
2017-04-01,WI,313,103,0.33,5.43,1.79,5795483,5762413,99.43,robbery
2017-05-01,WI,400,112,0.28,6.94,1.94,5795483,5762413,99.43,robbery
2017-06-01,WI,347,87,0.25,6.02,1.51,5795483,5762413,99.43,robbery
2017-07-01,WI,363,86,0.24,6.3,1.49,5795483,5761581,99.42,robbery
2017-08-01,WI,383,119,0.31,6.65,2.07,5795483,5761581,99.42,robbery
2017-09-01,WI,413,91,0.22,7.17,1.58,5795483,5760433,99.4,robbery
2017-10-01,WI,396,104,0.26,6.87,1.81,5795483,5760433,99.4,robbery
2017-11-01,WI,384,122,0.32,6.67,2.12,5795483,5760433,99.4,robbery
2017-12-01,WI,377,106,0.28,6.55,1.84,5795483,5759342,99.38,robbery
2018-01-01,WI,336,114,0.34,5.79,1.96,5813568,5808053,99.91,robbery
2018-02-01,WI,258,75,0.29,4.44,1.29,5813568,5807076,99.89,robbery
2018-03-01,WI,227,67,0.3,3.91,1.15,5813568,5807076,99.89,robbery
2018-04-01,WI,244,78,0.32,4.21,1.34,5813568,5800845,99.78,robbery
2018-05-01,WI,273,79,0.29,4.71,1.36,5813568,5794358,99.67,robbery
2018-06-01,WI,311,72,0.23,5.36,1.24,5813568,5800845,99.78,robbery
2018-07-01,WI,322,91,0.28,5.55,1.57,5813568,5800845,99.78,robbery
2018-08-01,WI,356,89,0.25,6.14,1.53,5813568,5800845,99.78,robbery
2018-09-01,WI,260,82,0.32,4.49,1.41,5813568,5796186,99.7,robbery
2018-10-01,WI,299,77,0.26,5.16,1.33,5813568,5793260,99.65,robbery
2018-11-01,WI,274,85,0.31,4.73,1.47,5813568,5791380,99.62,robbery
2018-12-01,WI,329,106,0.32,5.69,1.83,5813568,5786294,99.53,robbery
2019-01-01,WI,245,98,0.4,4.25,1.7,5822434,5762440,98.97,robbery
2019-02-01,WI,146,58,0.4,2.53,1.01,5822434,5766361,99.04,robbery
2019-03-01,WI,174,59,0.34,3.02,1.02,5822434,5765164,99.02,robbery
2019-04-01,WI,236,88,0.37,4.09,1.53,5822434,5764686,99.01,robbery
2019-05-01,WI,218,69,0.32,3.78,1.2,5822434,5765883,99.03,robbery
2019-06-01,WI,221,70,0.32,3.83,1.21,5822434,5764686,99.01,robbery
2019-07-01,WI,293,88,0.3,5.1,1.53,5822434,5743889,98.65,robbery
2019-08-01,WI,306,83,0.27,5.31,1.44,5822434,5761351,98.95,robbery
2019-09-01,WI,308,99,0.32,5.34,1.72,5822434,5763048,98.98,robbery
2019-10-01,WI,302,97,0.32,5.25,1.69,5822434,5753314,98.81,robbery
2019-11-01,WI,235,85,0.36,4.13,1.49,5822434,5692821,97.77,robbery
2019-12-01,WI,261,79,0.3,4.54,1.37,5822434,5748893,98.74,robbery
2020-01-01,WI,243,85,0.35,4.19,1.47,5832655,5793743,99.33,robbery
2020-02-01,WI,192,69,0.36,3.32,1.19,5832655,5790212,99.27,robbery
2020-03-01,WI,210,68,0.32,3.63,1.17,5832655,5791138,99.29,robbery
2020-04-01,WI,163,62,0.38,2.81,1.07,5832655,5797198,99.39,robbery
2020-05-01,WI,186,66,0.35,3.21,1.14,5832655,5794347,99.34,robbery
2020-06-01,WI,207,41,0.2,3.57,0.71,5832655,5792337,99.31,robbery
2020-07-01,WI,307,88,0.29,5.3,1.52,5832655,5795458,99.36,robbery
2020-08-01,WI,319,82,0.26,5.5,1.41,5832655,5796211,99.38,robbery
2020-09-01,WI,347,98,0.28,6.05,1.71,5832655,5739128,98.4,robbery
2020-10-01,WI,317,96,0.3,5.5,1.66,5832655,5765784,98.85,robbery
2020-11-01,WI,297,81,0.27,5.18,1.41,5832655,5729536,98.23,robbery
2020-12-01,WI,281,80,0.28,4.87,1.39,5832655,5767780,98.89,robbery
2021-01-01,WI,224,69,0.31,3.97,1.22,5895908,5640617,95.67,robbery
2021-02-01,WI,192,64,0.33,3.4,1.13,5895908,5640865,95.67,robbery
2021-03-01,WI,171,68,0.4,3.03,1.2,5895908,5648398,95.8,robbery
2021-04-01,WI,200,65,0.32,3.55,1.15,5895908,5637058,95.61,robbery
2021-05-01,WI,233,88,0.38,4.13,1.56,5895908,5641141,95.68,robbery
2021-06-01,WI,221,65,0.29,3.92,1.15,5895908,5641194,95.68,robbery
2021-07-01,WI,272,65,0.24,4.78,1.14,5895908,5694914,96.59,robbery
2021-08-01,WI,214,57,0.27,3.8,1.01,5895908,5628665,95.47,robbery
2021-09-01,WI,270,87,0.32,4.78,1.54,5895908,5643825,95.72,robbery
2021-10-01,WI,247,60,0.24,4.37,1.06,5895908,5646107,95.76,robbery
2021-11-01,WI,236,73,0.31,4.19,1.3,5895908,5632258,95.53,robbery
2021-12-01,WI,198,70,0.35,3.51,1.24,5895908,5648172,95.8,robbery
2022-01-01,WI,184,66,0.36,3.18,1.14,5892539,5791263,98.28,robbery
2022-02-01,WI,164,60,0.37,2.83,1.04,5892539,5788454,98.23,robbery
2022-03-01,WI,173,74,0.43,2.99,1.28,5892539,5789047,98.24,robbery
2022-04-01,WI,173,70,0.4,2.99,1.21,5892539,5780552,98.1,robbery
2022-05-01,WI,195,71,0.36,3.37,1.23,5892539,5793580,98.32,robbery
2022-06-01,WI,232,66,0.28,4.03,1.15,5892539,5762367,97.79,robbery
2022-07-01,WI,253,74,0.29,4.36,1.28,5892539,5802632,98.47,robbery
2022-08-01,WI,252,84,0.33,4.35,1.45,5892539,5787747,98.22,robbery
2022-09-01,WI,169,54,0.32,2.92,0.93,5892539,5782156,98.13,robbery
2022-10-01,WI,222,66,0.3,3.83,1.14,5892539,5796744,98.37,robbery
2022-11-01,WI,179,53,0.3,3.1,0.92,5892539,5778353,98.06,robbery
2022-12-01,WI,149,43,0.29,2.58,0.74,5892539,5786331,98.2,robbery
2023-01-01,WI,191,53,0.28,3.31,0.92,5910955,5778063,97.75,robbery
2023-02-01,WI,160,55,0.34,2.78,0.96,5910955,5758233,97.42,robbery
2023-03-01,WI,165,73,0.44,2.86,1.27,5910955,5767810,97.58,robbery
2023-04-01,WI,173,69,0.4,3.0,1.2,5910955,5773251,97.67,robbery
2023-05-01,WI,182,61,0.34,3.15,1.05,5910955,5784101,97.85,robbery
2023-06-01,WI,193,59,0.31,3.36,1.03,5910955,5740418,97.11,robbery
2023-07-01,WI,188,49,0.26,3.27,0.85,5910955,5740966,97.12,robbery
2023-08-01,WI,243,63,0.26,4.22,1.09,5910955,5759806,97.44,robbery
2023-09-01,WI,211,64,0.3,3.67,1.11,5910955,5752503,97.32,robbery
2023-10-01,WI,237,52,0.22,4.13,0.91,5910955,5740412,97.11,robbery
2023-11-01,WI,175,54,0.31,3.05,0.94,5910955,5732030,96.97,robbery
2023-12-01,WI,163,38,0.23,2.84,0.66,5910955,5740760,97.12,robbery
2000-01-01,WV,61,15,0.25,3.87,0.95,1808344,1576259,87.17,robbery
2000-02-01,WV,54,13,0.24,3.33,0.8,1808344,1622193,89.71,robbery
2000-03-01,WV,68,11,0.16,4.18,0.68,1808344,1625258,89.88,robbery
2000-04-01,WV,51,18,0.35,3.08,1.09,1808344,1658388,91.71,robbery
2000-05-01,WV,54,15,0.28,3.43,0.95,1808344,1574789,87.08,robbery
2000-06-01,WV,60,11,0.18,3.79,0.7,1808344,1581300,87.44,robbery
2000-07-01,WV,54,16,0.3,3.35,0.99,1808344,1613745,89.24,robbery
2000-08-01,WV,49,4,0.08,3.06,0.25,1808344,1600419,88.5,robbery
2000-09-01,WV,55,13,0.24,3.5,0.83,1808344,1569465,86.79,robbery
2000-10-01,WV,67,8,0.12,4.18,0.5,1808344,1602233,88.6,robbery
2000-11-01,WV,57,12,0.21,3.64,0.77,1808344,1565306,86.56,robbery
2000-12-01,WV,60,16,0.27,3.88,1.04,1808344,1545067,85.44,robbery
2001-01-01,WV,69,10,0.14,3.99,0.58,1801916,1731043,96.07,robbery
2001-02-01,WV,38,4,0.11,2.22,0.23,1801916,1708101,94.79,robbery
2001-03-01,WV,54,14,0.26,3.12,0.81,1801916,1729333,95.97,robbery
2001-04-01,WV,73,11,0.15,4.3,0.65,1801916,1697559,94.21,robbery
2001-05-01,WV,43,7,0.16,2.49,0.4,1801916,1729784,96.0,robbery
2001-06-01,WV,61,11,0.18,3.54,0.64,1801916,1722727,95.61,robbery
2001-07-01,WV,46,8,0.17,2.73,0.48,1801916,1682623,93.38,robbery
2001-08-01,WV,60,20,0.33,3.65,1.22,1801916,1643489,91.21,robbery
2001-09-01,WV,39,11,0.28,2.31,0.65,1801916,1685419,93.53,robbery
2001-10-01,WV,38,10,0.26,2.26,0.6,1801916,1678681,93.16,robbery
2001-11-01,WV,45,11,0.24,2.7,0.66,1801916,1669428,92.65,robbery
2001-12-01,WV,43,10,0.23,2.64,0.61,1801916,1628156,90.36,robbery
2002-01-01,WV,44,13,0.3,2.66,0.79,1801873,1653196,91.75,robbery
2002-02-01,WV,35,0,0.0,2.16,0.0,1801873,1622266,90.03,robbery
2002-03-01,WV,52,9,0.17,3.13,0.54,1801873,1659435,92.1,robbery
2002-04-01,WV,53,11,0.21,3.23,0.67,1801873,1639130,90.97,robbery
2002-05-01,WV,50,10,0.2,3.07,0.61,1801873,1629350,90.43,robbery
2002-06-01,WV,41,8,0.2,2.53,0.49,1801873,1620223,89.92,robbery
2002-07-01,WV,52,8,0.15,3.17,0.49,1801873,1639942,91.01,robbery
2002-08-01,WV,62,10,0.16,3.78,0.61,1801873,1641477,91.1,robbery
2002-09-01,WV,45,16,0.36,2.78,0.99,1801873,1620370,89.93,robbery
2002-10-01,WV,59,8,0.14,3.81,0.52,1801873,1548551,85.94,robbery
2002-11-01,WV,44,4,0.09,2.78,0.25,1801873,1585022,87.97,robbery
2002-12-01,WV,49,7,0.14,3.23,0.46,1801873,1518824,84.29,robbery
2003-01-01,WV,48,13,0.27,2.86,0.78,1810354,1675439,92.55,robbery
2003-02-01,WV,39,10,0.26,2.41,0.62,1810354,1619256,89.44,robbery
2003-03-01,WV,62,9,0.15,3.73,0.54,1810354,1661099,91.76,robbery
2003-04-01,WV,52,8,0.15,3.31,0.51,1810354,1571772,86.82,robbery
2003-05-01,WV,46,9,0.2,3.01,0.59,1810354,1529549,84.49,robbery
2003-06-01,WV,47,7,0.15,3.0,0.45,1810354,1564070,86.4,robbery
2003-07-01,WV,44,13,0.3,2.84,0.84,1810354,1550795,85.66,robbery
2003-08-01,WV,60,7,0.12,3.86,0.45,1810354,1553556,85.82,robbery
2003-09-01,WV,45,10,0.22,2.9,0.65,1810354,1549840,85.61,robbery
2003-10-01,WV,60,13,0.22,3.92,0.85,1810354,1530756,84.56,robbery
2003-11-01,WV,70,7,0.1,4.46,0.45,1810354,1570676,86.76,robbery
2003-12-01,WV,41,7,0.17,2.61,0.45,1810354,1569358,86.69,robbery
2004-01-01,WV,65,8,0.12,3.92,0.48,1815354,1659932,91.44,robbery
2004-02-01,WV,46,7,0.15,2.74,0.42,1815354,1681091,92.6,robbery
2004-03-01,WV,51,16,0.31,3.01,0.94,1815354,1694799,93.36,robbery
2004-04-01,WV,57,9,0.16,3.38,0.53,1815354,1687728,92.97,robbery
2004-05-01,WV,46,10,0.22,2.7,0.59,1815354,1700941,93.7,robbery
2004-06-01,WV,42,10,0.24,2.47,0.59,1815354,1700161,93.65,robbery
2004-07-01,WV,70,12,0.17,4.12,0.71,1815354,1700328,93.66,robbery
2004-08-01,WV,53,13,0.25,3.12,0.77,1815354,1699233,93.6,robbery
